#BJDTDB Flux Fluxerr
 2458468.4320781016722322       0.9997439012987041       0.0003033505204062
 2458468.4529119338840246       0.9999424710220458       0.0003033505204062
 2458468.4737457651644945       0.9998087299146130       0.0003033505204062
 2458468.4945795950479805       0.9996892563027395       0.0003033505204062
 2458468.5154134244658053       1.0005567155772315       0.0003033505204062
 2458468.5362472529523075       1.0001345917929714       0.0003033505204062
 2458468.5570810800418258       1.0000786633720409       0.0003033505204062
 2458468.5779149062000215       1.0001425130633157       0.0003033505204062
 2458468.5987487318925560       0.9999584303601369       0.0003033505204062
 2458468.6195825561881065       0.9997897369091087       0.0003033505204062
 2458468.6404163795523345       1.0003581795197014       0.0003033505204062
 2458468.6612502024509013       0.9997621513247376       0.0003033505204062
 2458468.6820840239524841       0.9997716708571538       0.0003033505204062
 2458468.7029178445227444       0.9999813119993204       0.0003033505204062
 2458468.7237516641616821       0.9999627626149163       0.0003033505204062
 2458468.7445854828692973       1.0000964744670142       0.0003033505204062
 2458468.7654193011112511       1.0000577714066847       0.0003033505204062
 2458468.7862531179562211       0.9999775781224566       0.0003033505204062
 2458468.8070869338698685       1.0001949819904383       0.0003033505204062
 2458468.8279207488521934       1.0001835649113555       0.0003033505204062
 2458468.8487545629031956       0.9999702212395593       0.0003033505204062
 2458468.8695883760228753       1.0000170085717632       0.0003033505204062
 2458468.8904221882112324       0.9999619566872746       0.0003033505204062
 2458468.9112559994682670       1.0002316315578101       0.0003033505204062
 2458468.9320898097939789       0.9997887799570681       0.0003033505204062
 2458468.9529236191883683       1.0001637596254593       0.0003033505204062
 2458468.9945912347175181       1.0003244773298656       0.0003033505204062
 2458469.0154250413179398       0.9998538870813092       0.0003033505204062
 2458469.0362588469870389       0.9997147802820726       0.0003033505204062
 2458469.0570926517248154       1.0002269701791460       0.0003033505204062
 2458469.0779264555312693       1.0001303664957550       0.0003033505204062
 2458469.0987602584064007       0.9999066073643580       0.0003033505204062
 2458469.1195940603502095       0.9998521218947283       0.0003033505204062
 2458469.1404278608970344       0.9999447791360373       0.0003033505204062
 2458469.2445968519896269       0.9999579193549850       0.0003033505204062
 2458469.2654306469485164       0.9997839198150984       0.0003033505204062
 2458469.2862644414417446       0.9997585115294041       0.0003033505204062
 2458469.3070982350036502       1.0002469572898052       0.0003033505204062
 2458469.3279320276342332       0.9998292637111823       0.0003033505204062
 2458469.3487658193334937       0.9998353338917768       0.0003033505204062
 2458469.3695996101014316       0.9998451855371362       0.0003033505204062
 2458469.3904333994723856       0.9998606950834994       0.0003033505204062
 2458469.4112671883776784       0.9997253156286651       0.0003033505204062
 2458469.4321009763516486       0.9999962900987587       0.0003033505204062
 2458469.4529347633942962       0.9997582716678751       0.0003033505204062
 2458469.4737685495056212       1.0002422974387917       0.0003033505204062
 2458469.4946023346856236       1.0002754730250232       0.0003033505204062
 2458469.5154361189343035       0.9998775839037319       0.0003033505204062
 2458469.5362699017859995       0.9997133319814592       0.0003033505204062
 2458469.5571036841720343       1.0002720863840711       0.0003033505204062
 2458469.5779374656267464       1.0000348069083715       0.0003033505204062
 2458469.5987712461501360       1.0006197749466124       0.0003033505204062
 2458469.6196050257422030       0.9996819474338404       0.0003033505204062
